id,sales
3001320,2544.020786
3001321,58.35618462
3001322,818.9154365
3001323,373.3624491
3001324,2989.63355
3001325,2544.020786
3001326,645.1172714
3001327,373.3624491
3001328,373.3624491
3001329,16432.05758
3001330,58.35618462
3001331,58.35618462
3001332,532.3534927
3001333,373.3624491
3001334,58.35618462
3001335,806.8947234
3001336,58.35618462
3001337,58.35618462
3001338,58.35618462
3001339,373.3624491
3001340,58.35618462
3001341,645.1172714
3001342,1347.643051
3001343,58.35618462
3001344,58.35618462
3001345,373.3624491
3001346,58.35618462
3001347,2544.020786
3001348,58.35618462
3001349,58.35618462
3001350,58.35618462
3001351,58.35618462
3001352,58.35618462
3001353,2544.020786
3001354,58.35618462
3001355,818.9154365
3001356,373.3624491
3001357,2989.63355
3001358,2544.020786
3001359,645.1172714
3001360,373.3624491
3001361,373.3624491
3001362,16432.05758
3001363,58.35618462
3001364,58.35618462
3001365,532.3534927
3001366,373.3624491
3001367,58.35618462
3001368,806.8947234
3001369,58.35618462
3001370,58.35618462
3001371,58.35618462
3001372,373.3624491
3001373,58.35618462
3001374,645.1172714
3001375,1347.643051
3001376,58.35618462
3001377,58.35618462
3001378,373.3624491
3001379,58.35618462
3001380,2544.020786
3001381,58.35618462
3001382,58.35618462
3001383,58.35618462
3001384,58.35618462
3001385,58.35618462
3001386,2544.020786
3001387,58.35618462
3001388,818.9154365
3001389,373.3624491
3001390,2989.63355
3001391,2544.020786
3001392,645.1172714
3001393,373.3624491
3001394,373.3624491
3001395,16432.05758
3001396,58.35618462
3001397,58.35618462
3001398,532.3534927
3001399,373.3624491
3001400,58.35618462
3001401,806.8947234
3001402,58.35618462
3001403,58.35618462
3001404,58.35618462
3001405,373.3624491
3001406,58.35618462
3001407,645.1172714
3001408,1347.643051
3001409,58.35618462
3001410,58.35618462
3001411,373.3624491
3001412,58.35618462
3001413,2544.020786
3001414,58.35618462
3001415,58.35618462
3001416,58.35618462
3001417,58.35618462
3001418,58.35618462
3001419,2544.020786
3001420,58.35618462
3001421,818.9154365
3001422,373.3624491
3001423,2989.63355
3001424,2544.020786
3001425,645.1172714
3001426,373.3624491
3001427,373.3624491
3001428,16432.05758
3001429,58.35618462
3001430,58.35618462
3001431,532.3534927
3001432,373.3624491
3001433,58.35618462
3001434,806.8947234
3001435,58.35618462
3001436,58.35618462
3001437,58.35618462
3001438,373.3624491
3001439,58.35618462
3001440,645.1172714
3001441,1347.643051
3001442,58.35618462
3001443,58.35618462
3001444,373.3624491
3001445,58.35618462
3001446,2544.020786
3001447,58.35618462
3001448,58.35618462
3001449,58.35618462
3001450,58.35618462
3001451,58.35618462
3001452,2544.020786
3001453,58.35618462
3001454,818.9154365
3001455,373.3624491
3001456,2989.63355
3001457,2544.020786
3001458,645.1172714
3001459,373.3624491
3001460,373.3624491
3001461,16432.05758
3001462,58.35618462
3001463,58.35618462
3001464,532.3534927
3001465,373.3624491
3001466,58.35618462
3001467,806.8947234
3001468,58.35618462
3001469,58.35618462
3001470,58.35618462
3001471,373.3624491
3001472,58.35618462
3001473,645.1172714
3001474,1347.643051
3001475,58.35618462
3001476,58.35618462
3001477,373.3624491
3001478,58.35618462
3001479,2544.020786
3001480,58.35618462
3001481,58.35618462
3001482,58.35618462
3001483,58.35618462
3001484,58.35618462
3001485,2544.020786
3001486,58.35618462
3001487,818.9154365
3001488,373.3624491
3001489,2989.63355
3001490,2544.020786
3001491,645.1172714
3001492,373.3624491
3001493,373.3624491
3001494,16432.05758
3001495,58.35618462
3001496,58.35618462
3001497,532.3534927
3001498,373.3624491
3001499,58.35618462
3001500,806.8947234
3001501,58.35618462
3001502,58.35618462
3001503,58.35618462
3001504,373.3624491
3001505,58.35618462
3001506,645.1172714
3001507,1347.643051
3001508,58.35618462
3001509,58.35618462
3001510,373.3624491
3001511,58.35618462
3001512,2544.020786
3001513,58.35618462
3001514,58.35618462
3001515,58.35618462
3001516,58.35618462
3001517,58.35618462
3001518,2544.020786
3001519,58.35618462
3001520,818.9154365
3001521,373.3624491
3001522,2989.63355
3001523,2544.020786
3001524,645.1172714
3001525,373.3624491
3001526,373.3624491
3001527,16432.05758
3001528,58.35618462
3001529,58.35618462
3001530,532.3534927
3001531,373.3624491
3001532,58.35618462
3001533,806.8947234
3001534,58.35618462
3001535,58.35618462
3001536,58.35618462
3001537,373.3624491
3001538,58.35618462
3001539,645.1172714
3001540,1347.643051
3001541,58.35618462
3001542,58.35618462
3001543,373.3624491
3001544,58.35618462
3001545,2544.020786
3001546,58.35618462
3001547,58.35618462
3001548,58.35618462
3001549,58.35618462
3001550,58.35618462
3001551,2544.020786
3001552,58.35618462
3001553,818.9154365
3001554,373.3624491
3001555,2989.63355
3001556,2544.020786
3001557,645.1172714
3001558,373.3624491
3001559,373.3624491
3001560,16432.05758
3001561,58.35618462
3001562,58.35618462
3001563,532.3534927
3001564,373.3624491
3001565,58.35618462
3001566,806.8947234
3001567,58.35618462
3001568,58.35618462
3001569,58.35618462
3001570,373.3624491
3001571,58.35618462
3001572,645.1172714
3001573,1347.643051
3001574,58.35618462
3001575,58.35618462
3001576,373.3624491
3001577,58.35618462
3001578,2544.020786
3001579,58.35618462
3001580,58.35618462
3001581,58.35618462
3001582,58.35618462
3001583,58.35618462
3001584,2544.020786
3001585,58.35618462
3001586,818.9154365
3001587,373.3624491
3001588,2989.63355
3001589,2544.020786
3001590,645.1172714
3001591,373.3624491
3001592,373.3624491
3001593,16432.05758
3001594,58.35618462
3001595,58.35618462
3001596,532.3534927
3001597,373.3624491
3001598,58.35618462
3001599,806.8947234
3001600,58.35618462
3001601,58.35618462
3001602,58.35618462
3001603,373.3624491
3001604,58.35618462
3001605,645.1172714
3001606,1347.643051
3001607,58.35618462
3001608,58.35618462
3001609,373.3624491
3001610,58.35618462
3001611,2544.020786
3001612,58.35618462
3001613,58.35618462
3001614,58.35618462
3001615,58.35618462
3001616,58.35618462
3001617,3609.826863
3001618,58.35618462
3001619,818.9154365
3001620,373.3624491
3001621,2989.63355
3001622,3609.826863
3001623,645.1172714
3001624,373.3624491
3001625,373.3624491
3001626,16432.05758
3001627,58.35618462
3001628,58.35618462
3001629,532.3534927
3001630,373.3624491
3001631,58.35618462
3001632,806.8947234
3001633,58.35618462
3001634,58.35618462
3001635,58.35618462
3001636,373.3624491
3001637,58.35618462
3001638,645.1172714
3001639,1347.643051
3001640,58.35618462
3001641,58.35618462
3001642,373.3624491
3001643,58.35618462
3001644,3609.826863
3001645,58.35618462
3001646,58.35618462
3001647,58.35618462
3001648,58.35618462
3001649,58.35618462
3001650,2544.020786
3001651,58.35618462
3001652,818.9154365
3001653,373.3624491
3001654,2989.63355
3001655,2544.020786
3001656,645.1172714
3001657,373.3624491
3001658,373.3624491
3001659,16432.05758
3001660,58.35618462
3001661,58.35618462
3001662,532.3534927
3001663,373.3624491
3001664,58.35618462
3001665,806.8947234
3001666,58.35618462
3001667,58.35618462
3001668,58.35618462
3001669,373.3624491
3001670,58.35618462
3001671,645.1172714
3001672,1347.643051
3001673,58.35618462
3001674,58.35618462
3001675,373.3624491
3001676,58.35618462
3001677,2544.020786
3001678,58.35618462
3001679,58.35618462
3001680,58.35618462
3001681,58.35618462
3001682,58.35618462
3001683,2544.020786
3001684,58.35618462
3001685,818.9154365
3001686,373.3624491
3001687,2989.63355
3001688,2544.020786
3001689,645.1172714
3001690,373.3624491
3001691,373.3624491
3001692,16432.05758
3001693,58.35618462
3001694,58.35618462
3001695,532.3534927
3001696,373.3624491
3001697,58.35618462
3001698,806.8947234
3001699,58.35618462
3001700,58.35618462
3001701,58.35618462
3001702,373.3624491
3001703,58.35618462
3001704,645.1172714
3001705,1347.643051
3001706,58.35618462
3001707,58.35618462
3001708,373.3624491
3001709,58.35618462
3001710,2544.020786
3001711,58.35618462
3001712,58.35618462
3001713,58.35618462
3001714,58.35618462
3001715,58.35618462
3001716,2544.020786
3001717,58.35618462
3001718,818.9154365
3001719,373.3624491
3001720,2989.63355
3001721,2544.020786
3001722,645.1172714
3001723,373.3624491
3001724,373.3624491
3001725,16432.05758
3001726,58.35618462
3001727,58.35618462
3001728,532.3534927
3001729,373.3624491
3001730,58.35618462
3001731,806.8947234
3001732,58.35618462
3001733,58.35618462
3001734,58.35618462
3001735,373.3624491
3001736,58.35618462
3001737,645.1172714
3001738,1347.643051
3001739,58.35618462
3001740,58.35618462
3001741,373.3624491
3001742,58.35618462
3001743,2544.020786
3001744,58.35618462
3001745,58.35618462
3001746,58.35618462
3001747,58.35618462
3001748,58.35618462
3001749,2544.020786
3001750,58.35618462
3001751,818.9154365
3001752,373.3624491
3001753,2989.63355
3001754,2544.020786
3001755,645.1172714
3001756,373.3624491
3001757,373.3624491
3001758,16432.05758
3001759,58.35618462
3001760,58.35618462
3001761,532.3534927
3001762,373.3624491
3001763,58.35618462
3001764,806.8947234
3001765,58.35618462
3001766,58.35618462
3001767,58.35618462
3001768,373.3624491
3001769,58.35618462
3001770,645.1172714
3001771,1347.643051
3001772,58.35618462
3001773,58.35618462
3001774,373.3624491
3001775,58.35618462
3001776,2544.020786
3001777,58.35618462
3001778,58.35618462
3001779,58.35618462
3001780,58.35618462
3001781,58.35618462
3001782,2544.020786
3001783,58.35618462
3001784,818.9154365
3001785,373.3624491
3001786,2989.63355
3001787,2544.020786
3001788,645.1172714
3001789,373.3624491
3001790,373.3624491
3001791,16432.05758
3001792,58.35618462
3001793,58.35618462
3001794,532.3534927
3001795,373.3624491
3001796,58.35618462
3001797,806.8947234
3001798,58.35618462
3001799,58.35618462
3001800,58.35618462
3001801,373.3624491
3001802,58.35618462
3001803,645.1172714
3001804,1347.643051
3001805,58.35618462
3001806,58.35618462
3001807,373.3624491
3001808,58.35618462
3001809,2544.020786
3001810,58.35618462
3001811,58.35618462
3001812,58.35618462
3001813,58.35618462
3001814,58.35618462
3001815,2544.020786
3001816,58.35618462
3001817,818.9154365
3001818,373.3624491
3001819,2989.63355
3001820,2544.020786
3001821,645.1172714
3001822,373.3624491
3001823,373.3624491
3001824,16432.05758
3001825,58.35618462
3001826,58.35618462
3001827,532.3534927
3001828,373.3624491
3001829,58.35618462
3001830,806.8947234
3001831,58.35618462
3001832,58.35618462
3001833,58.35618462
3001834,373.3624491
3001835,58.35618462
3001836,645.1172714
3001837,1347.643051
3001838,58.35618462
3001839,58.35618462
3001840,373.3624491
3001841,58.35618462
3001842,2544.020786
3001843,58.35618462
3001844,58.35618462
3001845,58.35618462
3001846,58.35618462
3001847,58.35618462
3001848,2544.020786
3001849,58.35618462
3001850,818.9154365
3001851,373.3624491
3001852,2989.63355
3001853,2544.020786
3001854,645.1172714
3001855,373.3624491
3001856,373.3624491
3001857,16432.05758
3001858,58.35618462
3001859,58.35618462
3001860,532.3534927
3001861,373.3624491
3001862,58.35618462
3001863,806.8947234
3001864,58.35618462
3001865,58.35618462
3001866,58.35618462
3001867,373.3624491
3001868,58.35618462
3001869,645.1172714
3001870,1347.643051
3001871,58.35618462
3001872,58.35618462
3001873,373.3624491
3001874,58.35618462
3001875,2544.020786
3001876,58.35618462
3001877,58.35618462
3001878,58.35618462
3001879,58.35618462
3001880,58.35618462
3001881,2544.020786
3001882,58.35618462
3001883,818.9154365
3001884,373.3624491
3001885,2989.63355
3001886,2544.020786
3001887,645.1172714
3001888,373.3624491
3001889,373.3624491
3001890,16432.05758
3001891,58.35618462
3001892,58.35618462
3001893,532.3534927
3001894,373.3624491
3001895,58.35618462
3001896,806.8947234
3001897,58.35618462
3001898,58.35618462
3001899,58.35618462
3001900,373.3624491
3001901,58.35618462
3001902,645.1172714
3001903,1347.643051
3001904,58.35618462
3001905,58.35618462
3001906,373.3624491
3001907,58.35618462
3001908,2544.020786
3001909,58.35618462
3001910,58.35618462
3001911,58.35618462
3001912,58.35618462
3001913,58.35618462
3001914,2544.020786
3001915,58.35618462
3001916,818.9154365
3001917,373.3624491
3001918,2989.63355
3001919,2544.020786
3001920,645.1172714
3001921,373.3624491
3001922,373.3624491
3001923,16432.05758
3001924,58.35618462
3001925,58.35618462
3001926,532.3534927
3001927,373.3624491
3001928,58.35618462
3001929,806.8947234
3001930,58.35618462
3001931,58.35618462
3001932,58.35618462
3001933,373.3624491
3001934,58.35618462
3001935,645.1172714
3001936,1347.643051
3001937,58.35618462
3001938,58.35618462
3001939,373.3624491
3001940,58.35618462
3001941,2544.020786
3001942,58.35618462
3001943,58.35618462
3001944,58.35618462
3001945,58.35618462
3001946,58.35618462
3001947,2544.020786
3001948,58.35618462
3001949,818.9154365
3001950,373.3624491
3001951,2989.63355
3001952,2544.020786
3001953,645.1172714
3001954,373.3624491
3001955,373.3624491
3001956,16432.05758
3001957,58.35618462
3001958,58.35618462
3001959,532.3534927
3001960,373.3624491
3001961,58.35618462
3001962,806.8947234
3001963,58.35618462
3001964,58.35618462
3001965,58.35618462
3001966,373.3624491
3001967,58.35618462
3001968,645.1172714
3001969,1347.643051
3001970,58.35618462
3001971,58.35618462
3001972,373.3624491
3001973,58.35618462
3001974,2544.020786
3001975,58.35618462
3001976,58.35618462
3001977,58.35618462
3001978,58.35618462
3001979,58.35618462
3001980,3609.826863
3001981,58.35618462
3001982,818.9154365
3001983,373.3624491
3001984,2989.63355
3001985,3609.826863
3001986,645.1172714
3001987,373.3624491
3001988,373.3624491
3001989,16432.05758
3001990,58.35618462
3001991,58.35618462
3001992,532.3534927
3001993,373.3624491
3001994,58.35618462
3001995,806.8947234
3001996,58.35618462
3001997,58.35618462
3001998,58.35618462
3001999,373.3624491
3002000,58.35618462
3002001,645.1172714
3002002,1347.643051
3002003,58.35618462
3002004,58.35618462
3002005,373.3624491
3002006,58.35618462
3002007,3609.826863
3002008,58.35618462
3002009,58.35618462
3002010,58.35618462
3002011,58.35618462
3002012,58.35618462
3002013,2544.020786
3002014,58.35618462
3002015,818.9154365
3002016,373.3624491
3002017,2989.63355
3002018,2544.020786
3002019,645.1172714
3002020,373.3624491
3002021,373.3624491
3002022,16432.05758
3002023,58.35618462
3002024,58.35618462
3002025,532.3534927
3002026,373.3624491
3002027,58.35618462
3002028,806.8947234
3002029,58.35618462
3002030,58.35618462
3002031,58.35618462
3002032,373.3624491
3002033,58.35618462
3002034,645.1172714
3002035,1347.643051
3002036,58.35618462
3002037,58.35618462
3002038,373.3624491
3002039,58.35618462
3002040,2544.020786
3002041,58.35618462
3002042,58.35618462
3002043,58.35618462
3002044,58.35618462
3002045,58.35618462
3002046,2544.020786
3002047,58.35618462
3002048,818.9154365
3002049,373.3624491
3002050,2989.63355
3002051,2544.020786
3002052,645.1172714
3002053,373.3624491
3002054,373.3624491
3002055,16432.05758
3002056,58.35618462
3002057,58.35618462
3002058,532.3534927
3002059,373.3624491
3002060,58.35618462
3002061,806.8947234
3002062,58.35618462
3002063,58.35618462
3002064,58.35618462
3002065,373.3624491
3002066,58.35618462
3002067,645.1172714
3002068,1347.643051
3002069,58.35618462
3002070,58.35618462
3002071,373.3624491
3002072,58.35618462
3002073,2544.020786
3002074,58.35618462
3002075,58.35618462
3002076,58.35618462
3002077,58.35618462
3002078,58.35618462
3002079,2544.020786
3002080,58.35618462
3002081,818.9154365
3002082,373.3624491
3002083,2989.63355
3002084,2544.020786
3002085,645.1172714
3002086,373.3624491
3002087,373.3624491
3002088,16432.05758
3002089,58.35618462
3002090,58.35618462
3002091,532.3534927
3002092,373.3624491
3002093,58.35618462
3002094,806.8947234
3002095,58.35618462
3002096,58.35618462
3002097,58.35618462
3002098,373.3624491
3002099,58.35618462
3002100,645.1172714
3002101,1347.643051
3002102,58.35618462
3002103,58.35618462
3002104,373.3624491
3002105,58.35618462
3002106,2544.020786
3002107,58.35618462
3002108,58.35618462
3002109,58.35618462
3002110,58.35618462
3002111,58.35618462
3002112,2544.020786
3002113,58.35618462
3002114,818.9154365
3002115,373.3624491
3002116,2989.63355
3002117,2544.020786
3002118,645.1172714
3002119,373.3624491
3002120,373.3624491
3002121,16432.05758
3002122,58.35618462
3002123,58.35618462
3002124,532.3534927
3002125,373.3624491
3002126,58.35618462
3002127,806.8947234
3002128,58.35618462
3002129,58.35618462
3002130,58.35618462
3002131,373.3624491
3002132,58.35618462
3002133,645.1172714
3002134,1347.643051
3002135,58.35618462
3002136,58.35618462
3002137,373.3624491
3002138,58.35618462
3002139,2544.020786
3002140,58.35618462
3002141,58.35618462
3002142,58.35618462
3002143,58.35618462
3002144,58.35618462
3002145,6508.595258
3002146,58.35618462
3002147,818.9154365
3002148,373.3624491
3002149,2989.63355
3002150,4859.200392
3002151,645.1172714
3002152,373.3624491
3002153,373.3624491
3002154,16432.05758
3002155,58.35618462
3002156,58.35618462
3002157,532.3534927
3002158,373.3624491
3002159,58.35618462
3002160,806.8947234
3002161,58.35618462
3002162,58.35618462
3002163,58.35618462
3002164,373.3624491
3002165,58.35618462
3002166,645.1172714
3002167,1347.643051
3002168,58.35618462
3002169,58.35618462
3002170,373.3624491
3002171,58.35618462
3002172,6508.595258
3002173,58.35618462
3002174,58.35618462
3002175,58.35618462
3002176,58.35618462
3002177,58.35618462
3002178,6508.595258
3002179,58.35618462
3002180,818.9154365
3002181,373.3624491
3002182,2989.63355
3002183,4859.200392
3002184,645.1172714
3002185,373.3624491
3002186,373.3624491
3002187,16432.05758
3002188,58.35618462
3002189,58.35618462
3002190,532.3534927
3002191,373.3624491
3002192,58.35618462
3002193,806.8947234
3002194,58.35618462
3002195,58.35618462
3002196,58.35618462
3002197,373.3624491
3002198,58.35618462
3002199,645.1172714
3002200,1347.643051
3002201,58.35618462
3002202,58.35618462
3002203,373.3624491
3002204,58.35618462
3002205,6508.595258
3002206,58.35618462
3002207,58.35618462
3002208,58.35618462
3002209,58.35618462
3002210,58.35618462
3002211,4885.634639
3002212,58.35618462
3002213,818.9154365
3002214,373.3624491
3002215,2989.63355
3002216,3236.239772
3002217,645.1172714
3002218,373.3624491
3002219,373.3624491
3002220,16432.05758
3002221,58.35618462
3002222,58.35618462
3002223,532.3534927
3002224,373.3624491
3002225,58.35618462
3002226,806.8947234
3002227,58.35618462
3002228,58.35618462
3002229,58.35618462
3002230,373.3624491
3002231,58.35618462
3002232,645.1172714
3002233,1347.643051
3002234,58.35618462
3002235,58.35618462
3002236,373.3624491
3002237,58.35618462
3002238,4885.634639
3002239,58.35618462
3002240,58.35618462
3002241,58.35618462
3002242,58.35618462
3002243,58.35618462
3002244,4885.634639
3002245,58.35618462
3002246,818.9154365
3002247,373.3624491
3002248,2989.63355
3002249,3236.239772
3002250,645.1172714
3002251,373.3624491
3002252,373.3624491
3002253,16432.05758
3002254,58.35618462
3002255,58.35618462
3002256,532.3534927
3002257,373.3624491
3002258,58.35618462
3002259,806.8947234
3002260,58.35618462
3002261,58.35618462
3002262,58.35618462
3002263,373.3624491
3002264,58.35618462
3002265,645.1172714
3002266,1347.643051
3002267,58.35618462
3002268,58.35618462
3002269,373.3624491
3002270,58.35618462
3002271,4885.634639
3002272,58.35618462
3002273,58.35618462
3002274,58.35618462
3002275,58.35618462
3002276,58.35618462
3002277,4885.634639
3002278,58.35618462
3002279,818.9154365
3002280,373.3624491
3002281,2989.63355
3002282,3236.239772
3002283,645.1172714
3002284,373.3624491
3002285,373.3624491
3002286,16432.05758
